TVAE_10000_0,CTGAN_10000_0,TVAE_10000_10,CTGAN_10000_10,TVAE_10000_20,CTGAN_10000_20,TVAE_25000_0,CTGAN_25000_0,TVAE_25000_10,CTGAN_25000_10,TVAE_25000_20,CTGAN_25000_20,TVAE_50000_0,CTGAN_50000_0,TVAE_50000_10,CTGAN_50000_10,TVAE_50000_20,CTGAN_50000_20
-0.14434320530941624,-0.4325335390312124,-0.053387525467299406,-0.38678278336795047,-0.19078471432823849,-0.3703439369391537,-0.14512404512183738,-0.34698603961853985,-0.10682310487559132,-0.3715607432227096,-0.1086247639637559,-0.2638125726769921,-0.07124347819243329,-0.23114004439278882,-0.1162543788885182,-0.40695061125551546,-0.06457397598042769,-0.2913786974568189
-0.14302613474167292,-0.43679743349717054,-0.05085070765876323,-0.36762586116565676,-0.2065026112026646,-0.3607183661768091,-0.13581297346037707,-0.35205961938452396,-0.10636177541986612,-0.37556506069156453,-0.10939168294207395,-0.2765338408325729,-0.05659331507175484,-0.22845689238637198,-0.12422557200723504,-0.4142057276746736,-0.07513947678452336,-0.28466209857507213
-0.15432243593497688,-0.40491121862083773,-0.06951151918251501,-0.35897507899767905,-0.18589824623552095,-0.3679968667064622,-0.15707234072562837,-0.3535662355246698,-0.08543764529644295,-0.37991700265041867,-0.1050747597902154,-0.25884943427141394,-0.062317946743902085,-0.22456495208953275,-0.11902329631524215,-0.40424255534204206,-0.06894083496822527,-0.2852281251551197
-0.14539611294294155,-0.43709785642759463,-0.0946605146465376,-0.37726482327966504,-0.19938288986965477,-0.3983601370039717,-0.15092581441698774,-0.3662168868027007,-0.0764558198896806,-0.37265870295468045,-0.11352363631318062,-0.27370925276062225,-0.06460392159116189,-0.22556756005660966,-0.11756283954788614,-0.4095807928246758,-0.06798115052921312,-0.28604241799063873
-0.16296412752001674,-0.43397960660499574,-0.08271124095880604,-0.36264052289135046,-0.1872623322756295,-0.3233669522673879,-0.141909308195798,-0.36057221850546345,-0.09345670939074907,-0.37977345924372957,-0.09927665871082494,-0.2823917522618283,-0.06915273367914473,-0.23177508434800698,-0.1292204419423492,-0.4037743527068239,-0.06687622885870365,-0.2869895857919031
-0.14323865486463422,-0.4173277365252833,-0.045723753319070255,-0.37225933019610785,-0.18741373043089277,-0.3885170923520992,-0.15683317592002632,-0.3563802351204759,-0.09842183359921947,-0.3875420605190683,-0.10628440270594534,-0.2710760677143677,-0.0680332823938072,-0.2301610499644909,-0.11885196230933204,-0.40854998700468703,-0.070423000102742,-0.28671167714833745
-0.15332390048411193,-0.4263804175423963,-0.05600752264225492,-0.3816846499840688,-0.18953951479551598,-0.3848789910319873,-0.12710886982260963,-0.3500179506815039,-0.08705655157358985,-0.36722319375470197,-0.08033066931489535,-0.25535529776365057,-0.06369454730419292,-0.23178663746378836,-0.11423160838995247,-0.4147960394487223,-0.07028323295840976,-0.28352966551366476
-0.14278430246472315,-0.4113725228024303,-0.0636828912135244,-0.3837456552072008,-0.17894579289839027,-0.38406743008745103,-0.15354270082424054,-0.35129909923584324,-0.08901105909013299,-0.37888943127357955,-0.13880381531738362,-0.2592165912516641,-0.050192360580741176,-0.2286062250898313,-0.11048100799261239,-0.41469529115040515,-0.06607933875346728,-0.2928153045483529
-0.15922550205168268,-0.42377567835906893,-0.06870944693518374,-0.36304434939698615,-0.15697355259079734,-0.3602501674325591,-0.1374405217214918,-0.36036317852375865,-0.09386548711769234,-0.3835154282785884,-0.10503871632058481,-0.27854579001377705,-0.05845905941090497,-0.2311029630576659,-0.10763123164084297,-0.4144816083108816,-0.07474615464825246,-0.28858530659978193
-0.13637444561446888,-0.4175995961844201,-0.06548071892198323,-0.36601125423052255,-0.19681813900503775,-0.36662387158117393,-0.1353172952418287,-0.34999569531615726,-0.11035700042893049,-0.38207787408363497,-0.10989186309921298,-0.26078380615701935,-0.06376795564827441,-0.22666321196314798,-0.11895827229793987,-0.4120905589612859,-0.06203535905376477,-0.2840784019308831
-0.12543968294863317,-0.4094967859602201,-0.06907735023569606,-0.39956735028054907,-0.1920982943583036,-0.34614984420800027,-0.1365526106269716,-0.3539416287712405,-0.08207777132539286,-0.37275490300738884,-0.10137515526938293,-0.2675341883001495,-0.06475452517138305,-0.22787386803452336,-0.10826729306100477,-0.40546599992803,-0.07140510829582827,-0.29307407981370476
-0.13468764862339117,-0.41495277456334184,-0.05912429322577,-0.3698364989296655,-0.17579952598256157,-0.3516380097079804,-0.14362697252767734,-0.35798438304747954,-0.103526098510891,-0.37549268817492526,-0.09006779121038913,-0.26986804558897776,-0.06595245540792034,-0.22568861799365744,-0.11136926532899823,-0.4060810033776731,-0.06319341465903787,-0.28324944681817804
-0.13579519063952505,-0.4176367236539385,-0.03659651995502682,-0.3717131410058845,-0.1873358144995053,-0.38125565196726696,-0.1487075259644336,-0.344415757172693,-0.08694926297470447,-0.3793098155026088,-0.09970771055308451,-0.2642982453184003,-0.058773423515063414,-0.22501037814013927,-0.11908760621827333,-0.41272958593279524,-0.06765185075860353,-0.2905641976907149
-0.15037342549390392,-0.4184749327280688,-0.061456020824354064,-0.36920026732132316,-0.19518708060371825,-0.38730610259642434,-0.1478469876087567,-0.3543622958542746,-0.09904773786705091,-0.3816788207537227,-0.09921965132774728,-0.27843126489143544,-0.06003554651330059,-0.23805092258443192,-0.106052906680068,-0.41697377606653085,-0.0692111683082408,-0.2752811664951565
-0.13386184925718547,-0.4143335386355804,-0.06749667421310192,-0.38153576239998005,-0.1648543925067232,-0.3395985244707184,-0.13765307444730054,-0.35302771257061616,-0.10337938529749664,-0.37985184613951073,-0.10106350219377133,-0.2606386337103343,-0.06053149362368373,-0.23044742759191092,-0.12505871561005125,-0.4067959190532696,-0.0789389051872946,-0.2884070925197428
-0.1637595481660036,-0.4181859575052208,-0.05764846946687081,-0.3856619498242659,-0.17173354355079853,-0.3641416368169778,-0.15537773347397368,-0.3467636476982463,-0.09935554940983256,-0.3700444422327648,-0.10550292082040179,-0.25887444389150244,-0.06118892901442522,-0.22790781246745223,-0.12527618341976307,-0.4073134861543332,-0.06652917591647022,-0.2829226643442671
-0.14229110068271722,-0.4199936637104225,-0.07441826283367402,-0.3905205581274585,-0.16840021311211537,-0.370971166512341,-0.1551960811255967,-0.353077357194111,-0.08690444243235808,-0.3694375043371933,-0.11218395989233285,-0.2638999881963306,-0.06413817981817165,-0.23014096545297452,-0.11455059148621832,-0.4138051041160164,-0.07052080957485758,-0.2843543141001113
-0.15400691433670521,-0.4425739786655502,-0.060299137837689844,-0.38128518135885,-0.1752670718519834,-0.356868440725799,-0.15599088019535218,-0.3532494700713389,-0.10381672406418085,-0.3787354626110474,-0.10043744654246081,-0.2628046708635445,-0.0644375516300553,-0.2239333328927859,-0.11217866427417168,-0.41331097148435625,-0.0752939676348568,-0.28292989138112945
-0.1624640270363686,-0.41030146520751015,-0.1000409836349659,-0.38961496347260005,-0.1769531353297334,-0.34300955533694133,-0.14055301347127758,-0.3538875224963718,-0.08996762985139115,-0.3782985826839606,-0.09260798618910689,-0.2618842696409475,-0.05979323660341281,-0.22458459952083965,-0.11201646951270569,-0.40562110746731905,-0.08460040469069272,-0.28845996642683464
-0.13108278033758183,-0.43176273287194117,-0.05844733188594158,-0.37047531125131417,-0.18191959748469796,-0.37799445520377273,-0.14912248487113916,-0.3505439540616555,-0.08689193735107766,-0.3765893480116503,-0.0993690423298063,-0.2594315978305646,-0.06660830157195456,-0.23432193121682635,-0.11746578338312266,-0.4139699933524835,-0.07065049404979103,-0.28606627830551035
-0.12910382268035372,-0.42859851060120785,-0.06459830784222978,-0.361587088350516,-0.16332720115669297,-0.36267898008450394,-0.1669296792311522,-0.3603186641160255,-0.10150354946658224,-0.37487413437529515,-0.10852111362126544,-0.26369730349660003,-0.0655759672754123,-0.22309334346997767,-0.11236518590256582,-0.41355445590452916,-0.07161138885872502,-0.29175357949989383
-0.151834863817226,-0.43974112941649585,-0.04306884378561409,-0.39176406532489305,-0.19913890868953635,-0.369963865458084,-0.15721421466216243,-0.3486864530837268,-0.0863698245167176,-0.3798814474498785,-0.10962999978060653,-0.2569490726650593,-0.06450170876957288,-0.2379545122910522,-0.11649187734698738,-0.41001747564812757,-0.07565434363951205,-0.2916195442407096
-0.14910032056737124,-0.42600721333312436,-0.03720975515132613,-0.3580117695859735,-0.20022034304853312,-0.35234964289729415,-0.14994570308688895,-0.3558211212022722,-0.08631535350264959,-0.36929289902811885,-0.11423777868509533,-0.26577525649135,-0.07202582614533544,-0.23020698313562896,-0.10771863410599537,-0.41455833683106874,-0.07981555134278967,-0.275711696892124
-0.14811617405353758,-0.4104201195639898,-0.07755857729960791,-0.36352249205735315,-0.16580845234854694,-0.3789530480956198,-0.14549485830505043,-0.34417120849560895,-0.09258094256699298,-0.3776104596210465,-0.09227394369821758,-0.27655619616682553,-0.053701644977848954,-0.2366015090712452,-0.10913516792188362,-0.40937450995187646,-0.07448243251856111,-0.2771360474058711
-0.14593957989443188,-0.41781683602025727,-0.04092454516501077,-0.3927714110774652,-0.1588910817370516,-0.3720042166180997,-0.14773277485578526,-0.34877325712863116,-0.09790935915657856,-0.3686770112406276,-0.10949917961333941,-0.2769332805789958,-0.07428429927340657,-0.23056879183888102,-0.1213517796467985,-0.4169618947687771,-0.06858472980470738,-0.28476383296208624
-0.1691350488734619,-0.4129530368451095,-0.06259379669753704,-0.35319434158178065,-0.16251111540050667,-0.3977128537789825,-0.13867768710938363,-0.34709753286120465,-0.0741428603572647,-0.3612273926722991,-0.10715561863964616,-0.25560596369357863,-0.05465787942029903,-0.2370379181970322,-0.11253587474834638,-0.40975059715260953,-0.07273949265071951,-0.2962247170330894
-0.14288004115794475,-0.43618823200310647,-0.052910100773252686,-0.38443947241443616,-0.15688767791522004,-0.355416643811492,-0.14835379197999504,-0.3603414596185113,-0.08278655615202511,-0.3923941284533635,-0.10108399724706625,-0.25228541418133477,-0.05858849469755942,-0.2341775821751188,-0.11126614493807684,-0.40794500776185516,-0.06956283113866732,-0.29598402567306564
-0.14695379694827268,-0.42081801468429386,-0.047051367929487796,-0.36657779281162434,-0.17809716745439236,-0.3511438025966037,-0.14491019762984805,-0.35084345750967594,-0.0936835856032923,-0.3817476757006248,-0.1068138740944022,-0.24364136868219652,-0.06857636449214853,-0.23059373072063202,-0.11862992772423953,-0.39412566630698825,-0.07046296735658603,-0.2911541392731498
-0.12415570948113634,-0.4117749910201423,-0.08825734862145537,-0.3612636475027209,-0.19869707810718326,-0.3629419752048922,-0.15040491548788198,-0.352901082063131,-0.09418644164757088,-0.3812960252237756,-0.10479063772645139,-0.2497809323019385,-0.06450992390534313,-0.22920445851151036,-0.11164559597246981,-0.40125405800588865,-0.07102938393137156,-0.29060526027543093
-0.13750716747734587,-0.4145533427043242,-0.05474205737776864,-0.375514565250792,-0.182026086732609,-0.3837835471161673,-0.1441877636096678,-0.346185716130137,-0.0904641556495193,-0.3832640357292325,-0.08944240821492841,-0.2543943696061272,-0.06833609614952334,-0.22818487748750466,-0.12093235263982675,-0.40964976976220796,-0.0768724843460749,-0.29015241914369283
-0.14984101409431144,-0.4102853538595932,-0.0692129825396957,-0.3478817252613523,-0.15890344130939577,-0.37073816950997984,-0.15240582209940973,-0.35443719679014074,-0.0872922767709831,-0.3771946508350046,-0.11440757748108313,-0.2508511677400126,-0.0605771254388721,-0.22668676407755853,-0.1186026696082633,-0.41468695149846657,-0.07571320722032172,-0.293799238101252
-0.1518772554811295,-0.4245429233734153,-0.07298290801531492,-0.3774338196049751,-0.18131777860402418,-0.35604299462250855,-0.14695082401127174,-0.35601513484600517,-0.09251384330028353,-0.3709418470624903,-0.1076155430737665,-0.25907719272743424,-0.06085882007236844,-0.22398654219252725,-0.12595388937825716,-0.41328584121447404,-0.06945586908715896,-0.290669960734318
-0.15335784691871845,-0.42176884133897485,-0.06411072872278903,-0.36112307593178156,-0.17728576094557338,-0.34474581016653894,-0.1456716268327784,-0.34763505802181305,-0.09407302811145024,-0.3813664892871596,-0.11288626951798118,-0.2720800116356002,-0.05743343896709403,-0.22555618640491953,-0.11306184725479795,-0.4167192866161685,-0.07496969764761777,-0.28580469613616355
-0.15115490221209754,-0.42302301987978136,-0.06690466778605242,-0.37980104634071443,-0.17671602597533892,-0.356759929964311,-0.14123888089387376,-0.35892120279803325,-0.0813136099433153,-0.3804087930888946,-0.10429641779614493,-0.26940697017568893,-0.05683815762968733,-0.2322782815353272,-0.09987345857127755,-0.4174496159411568,-0.06808938969196117,-0.2838825954558245
-0.16201585420945544,-0.42535420612890124,-0.05192658862797693,-0.3785452391485682,-0.17648690523978838,-0.3804438562457435,-0.15399650522872013,-0.35880792863108013,-0.08232413051521598,-0.38135342737976585,-0.09715276291042463,-0.2701615905087196,-0.05394064799180975,-0.22714821960177367,-0.11231078583032318,-0.41099118795747985,-0.06863271438193418,-0.28415341625756885
-0.14902551683278834,-0.4295586491475442,-0.08797878519019499,-0.38914382740016096,-0.20454691021908342,-0.3510289923989277,-0.14247173001798022,-0.351568470433758,-0.08513295569403391,-0.3684110697541677,-0.10328834265993163,-0.2721630313484414,-0.06745465771776336,-0.22345488466527272,-0.11579210788463874,-0.42545104755737284,-0.07252673308470972,-0.2786673251878186
-0.13640549476973432,-0.40201629820842527,-0.06308768413085558,-0.36766354153054864,-0.1810383240838121,-0.3432440714293681,-0.13002309231326506,-0.36086078766948876,-0.09209589793274395,-0.36514626843723946,-0.11482812197497166,-0.2532510362297239,-0.06617325274604613,-0.23420298328533512,-0.11437623804277505,-0.409507688437229,-0.06314685019791556,-0.2876672769617239
-0.13416427974433165,-0.4077543035361385,-0.08219556957288318,-0.3836869239499955,-0.1808003424645968,-0.38903068199744084,-0.13995023342170432,-0.34192846577178015,-0.08554633779663544,-0.3852896663292137,-0.10260228364470256,-0.27040327662541946,-0.06403526058497823,-0.22697525504244476,-0.10828974661701303,-0.4082197857261926,-0.08167820127740498,-0.28184443708796636
-0.14628286463233542,-0.433672412285634,-0.08517292287625582,-0.37302884961725086,-0.1880800636110237,-0.39720431779728793,-0.15383941523286354,-0.3468012835355348,-0.08619381840805573,-0.37668386077070415,-0.09462994908709521,-0.26646529824871157,-0.07063336947618792,-0.22758429475251774,-0.1149078822673396,-0.41471342779563947,-0.0749975081209752,-0.27713388606106115
-0.1490366944666614,-0.42480487208704387,-0.06106357646896888,-0.3772884458825968,-0.19721611465325853,-0.38423306493542403,-0.1317443576988251,-0.3503219027809235,-0.08811754211164219,-0.3785326142991144,-0.10104253926819343,-0.2668343528278624,-0.07359721702181352,-0.2263322597784155,-0.11866608214881089,-0.4133972264575981,-0.0649618113943656,-0.28078044400179597
-0.14126567741170076,-0.4030476783916457,-0.06426630664976266,-0.3800059463249485,-0.2054028335344288,-0.3552484041291078,-0.13775539327068395,-0.3580601585752765,-0.08682820359188266,-0.3716515669271761,-0.11591145779829223,-0.2636004653205229,-0.05689325577825274,-0.23613280182105043,-0.11330539986748649,-0.4150278650573904,-0.08198935027227264,-0.2955457755316109
-0.15071753569596397,-0.39881301509326555,-0.05846643894206331,-0.3741265049083786,-0.18081017454351958,-0.381388648009026,-0.14136454042640623,-0.3515501965707606,-0.09405890480131386,-0.37004183717773953,-0.10132350676196689,-0.25017342456401853,-0.0648982414389081,-0.23327257481728544,-0.10747498298341913,-0.4133535391100144,-0.07875201862093363,-0.28073346916623115
-0.12897160222704104,-0.43166530579286494,-0.06442084985421434,-0.3694010891383357,-0.15094267852714086,-0.3590383248144823,-0.13496547020145325,-0.3549484391749023,-0.08584618173574898,-0.3641621546762003,-0.09961238343707125,-0.25568922813924266,-0.06495425994439985,-0.22860201234687755,-0.11821840406129976,-0.41133026460861005,-0.06300600594350389,-0.2891298017236236
